zip,state,city,source
87519,NM,CERRO,Archived federalgovernmentzipcodes.us Primary CSV
87520,NM,CHAMA,Archived federalgovernmentzipcodes.us Primary CSV
87521,NM,CHAMISAL,Archived federalgovernmentzipcodes.us Primary CSV
87522,NM,CHIMAYO,Archived federalgovernmentzipcodes.us Primary CSV
87523,NM,CORDOVA,Archived federalgovernmentzipcodes.us Primary CSV
87524,NM,COSTILLA,Archived federalgovernmentzipcodes.us Primary CSV
87525,NM,TAOS SKI VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
87527,NM,DIXON,Archived federalgovernmentzipcodes.us Primary CSV
87528,NM,DULCE,Archived federalgovernmentzipcodes.us Primary CSV
87529,NM,EL PRADO,Archived federalgovernmentzipcodes.us Primary CSV
87530,NM,EL RITO,Archived federalgovernmentzipcodes.us Primary CSV
87531,NM,EMBUDO,Archived federalgovernmentzipcodes.us Primary CSV
87532,NM,ESPANOLA,Archived federalgovernmentzipcodes.us Primary CSV
87533,NM,ESPANOLA,Archived federalgovernmentzipcodes.us Primary CSV
87535,NM,GLORIETA,Archived federalgovernmentzipcodes.us Primary CSV
87537,NM,HERNANDEZ,Archived federalgovernmentzipcodes.us Primary CSV
87538,NM,ILFELD,Archived federalgovernmentzipcodes.us Primary CSV
87539,NM,LA MADERA,Archived federalgovernmentzipcodes.us Primary CSV
87540,NM,LAMY,Archived federalgovernmentzipcodes.us Primary CSV
87543,NM,LLANO,Archived federalgovernmentzipcodes.us Primary CSV
87544,NM,LOS ALAMOS,Archived federalgovernmentzipcodes.us Primary CSV
87545,NM,LOS ALAMOS,Archived federalgovernmentzipcodes.us Primary CSV
87548,NM,MEDANALES,Archived federalgovernmentzipcodes.us Primary CSV
87549,NM,OJO CALIENTE,Archived federalgovernmentzipcodes.us Primary CSV
87551,NM,LOS OJOS,Archived federalgovernmentzipcodes.us Primary CSV
87552,NM,PECOS,Archived federalgovernmentzipcodes.us Primary CSV
87553,NM,PENASCO,Archived federalgovernmentzipcodes.us Primary CSV
87554,NM,PETACA,Archived federalgovernmentzipcodes.us Primary CSV
87556,NM,QUESTA,Archived federalgovernmentzipcodes.us Primary CSV
87557,NM,RANCHOS DE TAOS,Archived federalgovernmentzipcodes.us Primary CSV
87558,NM,RED RIVER,Archived federalgovernmentzipcodes.us Primary CSV
87560,NM,RIBERA,Archived federalgovernmentzipcodes.us Primary CSV
87562,NM,ROWE,Archived federalgovernmentzipcodes.us Primary CSV
87564,NM,SAN CRISTOBAL,Archived federalgovernmentzipcodes.us Primary CSV
87565,NM,SAN JOSE,Archived federalgovernmentzipcodes.us Primary CSV
87566,NM,OHKAY OWINGEH,Archived federalgovernmentzipcodes.us Primary CSV
87567,NM,SANTA CRUZ,Archived federalgovernmentzipcodes.us Primary CSV
87569,NM,SERAFINA,Archived federalgovernmentzipcodes.us Primary CSV
87571,NM,TAOS,Archived federalgovernmentzipcodes.us Primary CSV
87573,NM,TERERRO,Archived federalgovernmentzipcodes.us Primary CSV
87574,NM,TESUQUE,Archived federalgovernmentzipcodes.us Primary CSV
87575,NM,TIERRA AMARILLA,Archived federalgovernmentzipcodes.us Primary CSV
87576,NM,TRAMPAS,Archived federalgovernmentzipcodes.us Primary CSV
87577,NM,TRES PIEDRAS,Archived federalgovernmentzipcodes.us Primary CSV
87578,NM,TRUCHAS,Archived federalgovernmentzipcodes.us Primary CSV
87579,NM,VADITO,Archived federalgovernmentzipcodes.us Primary CSV
87580,NM,VALDEZ,Archived federalgovernmentzipcodes.us Primary CSV
87581,NM,VALLECITOS,Archived federalgovernmentzipcodes.us Primary CSV
87582,NM,VELARDE,Archived federalgovernmentzipcodes.us Primary CSV
87583,NM,VILLANUEVA,Archived federalgovernmentzipcodes.us Primary CSV
87592,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87594,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87701,NM,LAS VEGAS,Archived federalgovernmentzipcodes.us Primary CSV
87710,NM,ANGEL FIRE,Archived federalgovernmentzipcodes.us Primary CSV
87711,NM,ANTON CHICO,Archived federalgovernmentzipcodes.us Primary CSV
87712,NM,BUENA VISTA,Archived federalgovernmentzipcodes.us Primary CSV
87713,NM,CHACON,Archived federalgovernmentzipcodes.us Primary CSV
87714,NM,CIMARRON,Archived federalgovernmentzipcodes.us Primary CSV
87715,NM,CLEVELAND,Archived federalgovernmentzipcodes.us Primary CSV
87718,NM,EAGLE NEST,Archived federalgovernmentzipcodes.us Primary CSV
87722,NM,GUADALUPITA,Archived federalgovernmentzipcodes.us Primary CSV
87723,NM,HOLMAN,Archived federalgovernmentzipcodes.us Primary CSV
87724,NM,LA LOMA,Archived federalgovernmentzipcodes.us Primary CSV
87728,NM,MAXWELL,Archived federalgovernmentzipcodes.us Primary CSV
87729,NM,MIAMI,Archived federalgovernmentzipcodes.us Primary CSV
87730,NM,MILLS,Archived federalgovernmentzipcodes.us Primary CSV
87731,NM,MONTEZUMA,Archived federalgovernmentzipcodes.us Primary CSV
87732,NM,MORA,Archived federalgovernmentzipcodes.us Primary CSV
87733,NM,MOSQUERO,Archived federalgovernmentzipcodes.us Primary CSV
87734,NM,OCATE,Archived federalgovernmentzipcodes.us Primary CSV
87735,NM,OJO FELIZ,Archived federalgovernmentzipcodes.us Primary CSV
87736,NM,RAINSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
87740,NM,RATON,Archived federalgovernmentzipcodes.us Primary CSV
87742,NM,ROCIADA,Archived federalgovernmentzipcodes.us Primary CSV
87743,NM,ROY,Archived federalgovernmentzipcodes.us Primary CSV
87745,NM,SAPELLO,Archived federalgovernmentzipcodes.us Primary CSV
87746,NM,SOLANO,Archived federalgovernmentzipcodes.us Primary CSV
87747,NM,SPRINGER,Archived federalgovernmentzipcodes.us Primary CSV
87749,NM,UTE PARK,Archived federalgovernmentzipcodes.us Primary CSV
87750,NM,VALMORA,Archived federalgovernmentzipcodes.us Primary CSV
87752,NM,WAGON MOUND,Archived federalgovernmentzipcodes.us Primary CSV
87753,NM,WATROUS,Archived federalgovernmentzipcodes.us Primary CSV
87801,NM,SOCORRO,Archived federalgovernmentzipcodes.us Primary CSV
87820,NM,ARAGON,Archived federalgovernmentzipcodes.us Primary CSV
87821,NM,DATIL,Archived federalgovernmentzipcodes.us Primary CSV
87823,NM,LEMITAR,Archived federalgovernmentzipcodes.us Primary CSV
87824,NM,LUNA,Archived federalgovernmentzipcodes.us Primary CSV
87825,NM,MAGDALENA,Archived federalgovernmentzipcodes.us Primary CSV
87827,NM,PIE TOWN,Archived federalgovernmentzipcodes.us Primary CSV
87828,NM,POLVADERA,Archived federalgovernmentzipcodes.us Primary CSV
87829,NM,QUEMADO,Archived federalgovernmentzipcodes.us Primary CSV
87830,NM,RESERVE,Archived federalgovernmentzipcodes.us Primary CSV
87831,NM,SAN ACACIA,Archived federalgovernmentzipcodes.us Primary CSV
87832,NM,SAN ANTONIO,Archived federalgovernmentzipcodes.us Primary CSV
87901,NM,TRUTH OR CONSEQUENCES,Archived federalgovernmentzipcodes.us Primary CSV
87930,NM,ARREY,Archived federalgovernmentzipcodes.us Primary CSV
87931,NM,CABALLO,Archived federalgovernmentzipcodes.us Primary CSV
87933,NM,DERRY,Archived federalgovernmentzipcodes.us Primary CSV
87935,NM,ELEPHANT BUTTE,Archived federalgovernmentzipcodes.us Primary CSV
87936,NM,GARFIELD,Archived federalgovernmentzipcodes.us Primary CSV
87937,NM,HATCH,Archived federalgovernmentzipcodes.us Primary CSV
87939,NM,MONTICELLO,Archived federalgovernmentzipcodes.us Primary CSV
87940,NM,RINCON,Archived federalgovernmentzipcodes.us Primary CSV
87941,NM,SALEM,Archived federalgovernmentzipcodes.us Primary CSV
87942,NM,WILLIAMSBURG,Archived federalgovernmentzipcodes.us Primary CSV
87943,NM,WINSTON,Archived federalgovernmentzipcodes.us Primary CSV
88001,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88002,NM,WHITE SANDS MISSILE RANGE,Archived federalgovernmentzipcodes.us Primary CSV
88003,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88004,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88005,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88006,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88007,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88008,NM,SANTA TERESA,Archived federalgovernmentzipcodes.us Primary CSV
88009,NM,PLAYAS,Archived federalgovernmentzipcodes.us Primary CSV
88011,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88012,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88013,NM,LAS CRUCES,Archived federalgovernmentzipcodes.us Primary CSV
88020,NM,ANIMAS,Archived federalgovernmentzipcodes.us Primary CSV
88021,NM,ANTHONY,Archived federalgovernmentzipcodes.us Primary CSV
88022,NM,ARENAS VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
88023,NM,BAYARD,Archived federalgovernmentzipcodes.us Primary CSV
88024,NM,BERINO,Archived federalgovernmentzipcodes.us Primary CSV
88025,NM,BUCKHORN,Archived federalgovernmentzipcodes.us Primary CSV
88026,NM,SANTA CLARA,Archived federalgovernmentzipcodes.us Primary CSV
88027,NM,CHAMBERINO,Archived federalgovernmentzipcodes.us Primary CSV
88028,NM,CLIFF,Archived federalgovernmentzipcodes.us Primary CSV
88029,NM,COLUMBUS,Archived federalgovernmentzipcodes.us Primary CSV
88030,NM,DEMING,Archived federalgovernmentzipcodes.us Primary CSV
88031,NM,DEMING,Archived federalgovernmentzipcodes.us Primary CSV
88032,NM,DONA ANA,Archived federalgovernmentzipcodes.us Primary CSV
88033,NM,FAIRACRES,Archived federalgovernmentzipcodes.us Primary CSV
88034,NM,FAYWOOD,Archived federalgovernmentzipcodes.us Primary CSV
88036,NM,FORT BAYARD,Archived federalgovernmentzipcodes.us Primary CSV
88038,NM,GILA,Archived federalgovernmentzipcodes.us Primary CSV
88039,NM,GLENWOOD,Archived federalgovernmentzipcodes.us Primary CSV
88040,NM,HACHITA,Archived federalgovernmentzipcodes.us Primary CSV
88041,NM,HANOVER,Archived federalgovernmentzipcodes.us Primary CSV
88042,NM,HILLSBORO,Archived federalgovernmentzipcodes.us Primary CSV
88043,NM,HURLEY,Archived federalgovernmentzipcodes.us Primary CSV
88044,NM,LA MESA,Archived federalgovernmentzipcodes.us Primary CSV
88045,NM,LORDSBURG,Archived federalgovernmentzipcodes.us Primary CSV
88046,NM,MESILLA,Archived federalgovernmentzipcodes.us Primary CSV
88047,NM,MESILLA PARK,Archived federalgovernmentzipcodes.us Primary CSV
88048,NM,MESQUITE,Archived federalgovernmentzipcodes.us Primary CSV
88049,NM,MIMBRES,Archived federalgovernmentzipcodes.us Primary CSV
88051,NM,MULE CREEK,Archived federalgovernmentzipcodes.us Primary CSV
88052,NM,ORGAN,Archived federalgovernmentzipcodes.us Primary CSV
88053,NM,PINOS ALTOS,Archived federalgovernmentzipcodes.us Primary CSV
88054,NM,RADIUM SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
88055,NM,REDROCK,Archived federalgovernmentzipcodes.us Primary CSV
88056,NM,RODEO,Archived federalgovernmentzipcodes.us Primary CSV
88058,NM,SAN MIGUEL,Archived federalgovernmentzipcodes.us Primary CSV
88061,NM,SILVER CITY,Archived federalgovernmentzipcodes.us Primary CSV
88062,NM,SILVER CITY,Archived federalgovernmentzipcodes.us Primary CSV
88063,NM,SUNLAND PARK,Archived federalgovernmentzipcodes.us Primary CSV
88065,NM,TYRONE,Archived federalgovernmentzipcodes.us Primary CSV
88072,NM,VADO,Archived federalgovernmentzipcodes.us Primary CSV
88081,NM,CHAPARRAL,Archived federalgovernmentzipcodes.us Primary CSV
88101,NM,CLOVIS,Archived federalgovernmentzipcodes.us Primary CSV
88102,NM,CLOVIS,Archived federalgovernmentzipcodes.us Primary CSV
88103,NM,CANNON AFB,Archived federalgovernmentzipcodes.us Primary CSV
88112,NM,BROADVIEW,Archived federalgovernmentzipcodes.us Primary CSV
88113,NM,CAUSEY,Archived federalgovernmentzipcodes.us Primary CSV
88114,NM,CROSSROADS,Archived federalgovernmentzipcodes.us Primary CSV
88115,NM,DORA,Archived federalgovernmentzipcodes.us Primary CSV
88116,NM,ELIDA,Archived federalgovernmentzipcodes.us Primary CSV
88118,NM,FLOYD,Archived federalgovernmentzipcodes.us Primary CSV
88119,NM,FORT SUMNER,Archived federalgovernmentzipcodes.us Primary CSV
88120,NM,GRADY,Archived federalgovernmentzipcodes.us Primary CSV
88121,NM,HOUSE,Archived federalgovernmentzipcodes.us Primary CSV
88122,NM,KENNA,Archived federalgovernmentzipcodes.us Primary CSV
88123,NM,LINGO,Archived federalgovernmentzipcodes.us Primary CSV
88124,NM,MELROSE,Archived federalgovernmentzipcodes.us Primary CSV
88125,NM,MILNESAND,Archived federalgovernmentzipcodes.us Primary CSV
88126,NM,PEP,Archived federalgovernmentzipcodes.us Primary CSV
88130,NM,PORTALES,Archived federalgovernmentzipcodes.us Primary CSV
88132,NM,ROGERS,Archived federalgovernmentzipcodes.us Primary CSV
88133,NM,SAINT VRAIN,Archived federalgovernmentzipcodes.us Primary CSV
88134,NM,TAIBAN,Archived federalgovernmentzipcodes.us Primary CSV
88135,NM,TEXICO,Archived federalgovernmentzipcodes.us Primary CSV
88136,NM,YESO,Archived federalgovernmentzipcodes.us Primary CSV
88201,NM,ROSWELL,Archived federalgovernmentzipcodes.us Primary CSV
88202,NM,ROSWELL,Archived federalgovernmentzipcodes.us Primary CSV
88203,NM,ROSWELL,Archived federalgovernmentzipcodes.us Primary CSV
88210,NM,ARTESIA,Archived federalgovernmentzipcodes.us Primary CSV
88211,NM,ARTESIA,Archived federalgovernmentzipcodes.us Primary CSV
88213,NM,CAPROCK,Archived federalgovernmentzipcodes.us Primary CSV
88220,NM,CARLSBAD,Archived federalgovernmentzipcodes.us Primary CSV
88221,NM,CARLSBAD,Archived federalgovernmentzipcodes.us Primary CSV
88230,NM,DEXTER,Archived federalgovernmentzipcodes.us Primary CSV
88231,NM,EUNICE,Archived federalgovernmentzipcodes.us Primary CSV
88232,NM,HAGERMAN,Archived federalgovernmentzipcodes.us Primary CSV
88240,NM,HOBBS,Archived federalgovernmentzipcodes.us Primary CSV
88241,NM,HOBBS,Archived federalgovernmentzipcodes.us Primary CSV
88242,NM,HOBBS,Archived federalgovernmentzipcodes.us Primary CSV
88244,NM,HOBBS,Archived federalgovernmentzipcodes.us Primary CSV
88250,NM,HOPE,Archived federalgovernmentzipcodes.us Primary CSV
88252,NM,JAL,Archived federalgovernmentzipcodes.us Primary CSV
88253,NM,LAKE ARTHUR,Archived federalgovernmentzipcodes.us Primary CSV
88254,NM,LAKEWOOD,Archived federalgovernmentzipcodes.us Primary CSV
88255,NM,LOCO HILLS,Archived federalgovernmentzipcodes.us Primary CSV
88256,NM,LOVING,Archived federalgovernmentzipcodes.us Primary CSV
88260,NM,LOVINGTON,Archived federalgovernmentzipcodes.us Primary CSV
88262,NM,MCDONALD,Archived federalgovernmentzipcodes.us Primary CSV
88263,NM,MALAGA,Archived federalgovernmentzipcodes.us Primary CSV
88264,NM,MALJAMAR,Archived federalgovernmentzipcodes.us Primary CSV
88265,NM,MONUMENT,Archived federalgovernmentzipcodes.us Primary CSV
88267,NM,TATUM,Archived federalgovernmentzipcodes.us Primary CSV
88268,NM,WHITES CITY,Archived federalgovernmentzipcodes.us Primary CSV
88301,NM,CARRIZOZO,Archived federalgovernmentzipcodes.us Primary CSV
88310,NM,ALAMOGORDO,Archived federalgovernmentzipcodes.us Primary CSV
88311,NM,ALAMOGORDO,Archived federalgovernmentzipcodes.us Primary CSV
88312,NM,ALTO,Archived federalgovernmentzipcodes.us Primary CSV
88314,NM,BENT,Archived federalgovernmentzipcodes.us Primary CSV
88316,NM,CAPITAN,Archived federalgovernmentzipcodes.us Primary CSV
88317,NM,CLOUDCROFT,Archived federalgovernmentzipcodes.us Primary CSV
88318,NM,CORONA,Archived federalgovernmentzipcodes.us Primary CSV
88321,NM,ENCINO,Archived federalgovernmentzipcodes.us Primary CSV
88323,NM,FORT STANTON,Archived federalgovernmentzipcodes.us Primary CSV
88324,NM,GLENCOE,Archived federalgovernmentzipcodes.us Primary CSV
88325,NM,HIGH ROLLS MOUNTAIN PARK,Archived federalgovernmentzipcodes.us Primary CSV
88330,NM,HOLLOMAN AIR FORCE BASE,Archived federalgovernmentzipcodes.us Primary CSV
88336,NM,HONDO,Archived federalgovernmentzipcodes.us Primary CSV
88337,NM,LA LUZ,Archived federalgovernmentzipcodes.us Primary CSV
88338,NM,LINCOLN,Archived federalgovernmentzipcodes.us Primary CSV
88339,NM,MAYHILL,Archived federalgovernmentzipcodes.us Primary CSV
88340,NM,MESCALERO,Archived federalgovernmentzipcodes.us Primary CSV
88341,NM,NOGAL,Archived federalgovernmentzipcodes.us Primary CSV
88342,NM,OROGRANDE,Archived federalgovernmentzipcodes.us Primary CSV
88343,NM,PICACHO,Archived federalgovernmentzipcodes.us Primary CSV
88344,NM,PINON,Archived federalgovernmentzipcodes.us Primary CSV
88345,NM,RUIDOSO,Archived federalgovernmentzipcodes.us Primary CSV
88346,NM,RUIDOSO DOWNS,Archived federalgovernmentzipcodes.us Primary CSV
88347,NM,SACRAMENTO,Archived federalgovernmentzipcodes.us Primary CSV
88348,NM,SAN PATRICIO,Archived federalgovernmentzipcodes.us Primary CSV
88349,NM,SUNSPOT,Archived federalgovernmentzipcodes.us Primary CSV
88350,NM,TIMBERON,Archived federalgovernmentzipcodes.us Primary CSV
88351,NM,TINNIE,Archived federalgovernmentzipcodes.us Primary CSV
88352,NM,TULAROSA,Archived federalgovernmentzipcodes.us Primary CSV
88353,NM,VAUGHN,Archived federalgovernmentzipcodes.us Primary CSV
88354,NM,WEED,Archived federalgovernmentzipcodes.us Primary CSV
88355,NM,RUIDOSO,Archived federalgovernmentzipcodes.us Primary CSV
88401,NM,TUCUMCARI,Archived federalgovernmentzipcodes.us Primary CSV
88410,NM,AMISTAD,Archived federalgovernmentzipcodes.us Primary CSV
88411,NM,BARD,Archived federalgovernmentzipcodes.us Primary CSV
88414,NM,CAPULIN,Archived federalgovernmentzipcodes.us Primary CSV
88415,NM,CLAYTON,Archived federalgovernmentzipcodes.us Primary CSV
88416,NM,CONCHAS DAM,Archived federalgovernmentzipcodes.us Primary CSV
88417,NM,CUERVO,Archived federalgovernmentzipcodes.us Primary CSV
88418,NM,DES MOINES,Archived federalgovernmentzipcodes.us Primary CSV
88419,NM,FOLSOM,Archived federalgovernmentzipcodes.us Primary CSV
88421,NM,GARITA,Archived federalgovernmentzipcodes.us Primary CSV
88422,NM,GLADSTONE,Archived federalgovernmentzipcodes.us Primary CSV
88424,NM,GRENVILLE,Archived federalgovernmentzipcodes.us Primary CSV
88426,NM,LOGAN,Archived federalgovernmentzipcodes.us Primary CSV
88427,NM,MCALISTER,Archived federalgovernmentzipcodes.us Primary CSV
88430,NM,NARA VISA,Archived federalgovernmentzipcodes.us Primary CSV
88431,NM,NEWKIRK,Archived federalgovernmentzipcodes.us Primary CSV
88433,NM,QUAY,Archived federalgovernmentzipcodes.us Primary CSV
88434,NM,SAN JON,Archived federalgovernmentzipcodes.us Primary CSV
88435,NM,SANTA ROSA,Archived federalgovernmentzipcodes.us Primary CSV
88436,NM,SEDAN,Archived federalgovernmentzipcodes.us Primary CSV
88439,NM,TREMENTINA,Archived federalgovernmentzipcodes.us Primary CSV
88510,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88511,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88512,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88513,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88514,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88515,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88516,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88517,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88518,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88519,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88520,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88521,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88523,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88524,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88525,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88526,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88527,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88528,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88529,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88530,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88531,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88532,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88533,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88534,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88535,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88536,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88538,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88539,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88540,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88541,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88542,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88543,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88544,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88545,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
88546,TX,EL PASO,Archived federalgovernmentzipcodes.us Primary CSV
